13 13 1.000000 1.000000
1 1 itype_index_1104_0157_1098_1094.dat
1 2 itype_index_1104_0157_1099_1104.dat
1 3 itype_index_1104_0157_1100_1095.dat
1 4 itype_index_1104_0157_1101_1094.dat
1 5 itype_index_1104_0157_1102_1110.dat
1 6 itype_index_1104_0157_1103_1095.dat
1 7 itype_index_1104_0157_1104_1113.dat
1 8 itype_index_1104_0157_1105_1080.dat
1 9 itype_index_1104_0157_1106_1095.dat
1 10 itype_index_1104_0157_1107_1095.dat
1 11 itype_index_1104_0157_1108_1099.dat
1 12 itype_index_1104_0157_1109_1095.dat
1 13 itype_index_1104_0157_1110_1099.dat
2 1 itype_index_1104_0156_1098_1094.dat
2 2 itype_index_1104_0156_1099_1104.dat
2 3 itype_index_1104_0156_1100_1102.dat
2 4 itype_index_1104_0156_1101_1102.dat
2 5 itype_index_1104_0156_1102_1094.dat
2 6 itype_index_1104_0156_1103_1094.dat
2 7 itype_index_1104_0156_1104_1112.dat
2 8 itype_index_1104_0156_1105_1113.dat
2 9 itype_index_1104_0156_1106_1101.dat
2 10 itype_index_1104_0156_1107_1100.dat
2 11 itype_index_1104_0156_1108_1099.dat
2 12 itype_index_1104_0156_1109_1099.dat
2 13 itype_index_1104_0156_1110_1103.dat
3 1 itype_index_1104_0155_1098_1094.dat
3 2 itype_index_1104_0155_1099_1112.dat
3 3 itype_index_1104_0155_1100_1102.dat
3 4 itype_index_1104_0155_1101_1102.dat
3 5 itype_index_1104_0155_1102_1102.dat
3 6 itype_index_1104_0155_1103_1099.dat
3 7 itype_index_1104_0155_1104_1112.dat
3 8 itype_index_1104_0155_1105_1101.dat
3 9 itype_index_1104_0155_1106_1101.dat
3 10 itype_index_1104_0155_1107_1099.dat
3 11 itype_index_1104_0155_1108_1099.dat
3 12 itype_index_1104_0155_1109_1099.dat
3 13 itype_index_1104_0155_1110_1116.dat
4 1 itype_index_1104_0154_1098_1094.dat
4 2 itype_index_1104_0154_1099_1094.dat
4 3 itype_index_1104_0154_1100_1102.dat
4 4 itype_index_1104_0154_1101_1101.dat
4 5 itype_index_1104_0154_1102_1103.dat
4 6 itype_index_1104_0154_1103_1105.dat
4 7 itype_index_1104_0154_1104_1100.dat
4 8 itype_index_1104_0154_1105_1115.dat
4 9 itype_index_1104_0154_1106_1100.dat
4 10 itype_index_1104_0154_1107_1110.dat
4 11 itype_index_1104_0154_1108_1115.dat
4 12 itype_index_1104_0154_1109_1116.dat
4 13 itype_index_1104_0154_1110_1103.dat
5 1 itype_index_1104_0153_1098_1094.dat
5 2 itype_index_1104_0153_1099_1095.dat
5 3 itype_index_1104_0153_1100_1094.dat
5 4 itype_index_1104_0153_1101_1102.dat
5 5 itype_index_1104_0153_1102_1103.dat
5 6 itype_index_1104_0153_1103_1115.dat
5 7 itype_index_1104_0153_1104_1100.dat
5 8 itype_index_1104_0153_1105_1105.dat
5 9 itype_index_1104_0153_1106_1100.dat
5 10 itype_index_1104_0153_1107_1115.dat
5 11 itype_index_1104_0153_1108_1116.dat
5 12 itype_index_1104_0153_1109_1116.dat
5 13 itype_index_1104_0153_1110_1115.dat
6 1 itype_index_1104_0152_1098_1099.dat
6 2 itype_index_1104_0152_1099_1102.dat
6 3 itype_index_1104_0152_1100_1094.dat
6 4 itype_index_1104_0152_1101_1102.dat
6 5 itype_index_1104_0152_1102_1105.dat
6 6 itype_index_1104_0152_1103_1098.dat
6 7 itype_index_1104_0152_1104_1100.dat
6 8 itype_index_1104_0152_1105_1100.dat
6 9 itype_index_1104_0152_1106_1106.dat
6 10 itype_index_1104_0152_1107_1105.dat
6 11 itype_index_1104_0152_1108_1105.dat
6 12 itype_index_1104_0152_1109_1111.dat
6 13 itype_index_1104_0152_1110_1115.dat
7 1 itype_index_1104_0151_1098_1100.dat
7 2 itype_index_1104_0151_1099_1099.dat
7 3 itype_index_1104_0151_1100_1101.dat
7 4 itype_index_1104_0151_1101_1102.dat
7 5 itype_index_1104_0151_1102_1101.dat
7 6 itype_index_1104_0151_1103_1098.dat
7 7 itype_index_1104_0151_1104_1115.dat
7 8 itype_index_1104_0151_1105_1105.dat
7 9 itype_index_1104_0151_1106_1105.dat
7 10 itype_index_1104_0151_1107_1115.dat
7 11 itype_index_1104_0151_1108_1115.dat
7 12 itype_index_1104_0151_1109_1111.dat
7 13 itype_index_1104_0151_1110_1116.dat
8 1 itype_index_1104_0150_1098_1099.dat
8 2 itype_index_1104_0150_1099_1100.dat
8 3 itype_index_1104_0150_1100_1101.dat
8 4 itype_index_1104_0150_1101_1102.dat
8 5 itype_index_1104_0150_1102_1103.dat
8 6 itype_index_1104_0150_1103_1104.dat
8 7 itype_index_1104_0150_1104_1105.dat
8 8 itype_index_1104_0150_1105_1106.dat
8 9 itype_index_1104_0150_1106_1107.dat
8 10 itype_index_1104_0150_1107_1108.dat
8 11 itype_index_1104_0150_1108_1109.dat
8 12 itype_index_1104_0150_1109_1110.dat
8 13 itype_index_1104_0150_1110_1111.dat
9 1 itype_index_1104_0149_1098_1100.dat
9 2 itype_index_1104_0149_1099_1099.dat
9 3 itype_index_1104_0149_1100_1101.dat
9 4 itype_index_1104_0149_1101_1104.dat
9 5 itype_index_1104_0149_1102_1104.dat
9 6 itype_index_1104_0149_1103_1103.dat
9 7 itype_index_1104_0149_1104_1105.dat
9 8 itype_index_1104_0149_1105_1108.dat
9 9 itype_index_1104_0149_1106_1108.dat
9 10 itype_index_1104_0149_1107_1108.dat
9 11 itype_index_1104_0149_1108_1111.dat
9 12 itype_index_1104_0149_1109_1116.dat
9 13 itype_index_1104_0149_1110_1112.dat
10 1 itype_index_1104_0148_1098_1098.dat
10 2 itype_index_1104_0148_1099_1104.dat
10 3 itype_index_1104_0148_1100_1101.dat
10 4 itype_index_1104_0148_1101_1102.dat
10 5 itype_index_1104_0148_1102_1104.dat
10 6 itype_index_1104_0148_1103_1103.dat
10 7 itype_index_1104_0148_1104_1105.dat
10 8 itype_index_1104_0148_1105_1106.dat
10 9 itype_index_1104_0148_1106_1115.dat
10 10 itype_index_1104_0148_1107_1115.dat
10 11 itype_index_1104_0148_1108_1115.dat
10 12 itype_index_1104_0148_1109_1115.dat
10 13 itype_index_1104_0148_1110_1116.dat
11 1 itype_index_1104_0147_1098_1100.dat
11 2 itype_index_1104_0147_1099_1101.dat
11 3 itype_index_1104_0147_1100_1104.dat
11 4 itype_index_1104_0147_1101_1102.dat
11 5 itype_index_1104_0147_1102_1104.dat
11 6 itype_index_1104_0147_1103_1104.dat
11 7 itype_index_1104_0147_1104_1115.dat
11 8 itype_index_1104_0147_1105_1106.dat
11 9 itype_index_1104_0147_1106_1115.dat
11 10 itype_index_1104_0147_1107_1120.dat
11 11 itype_index_1104_0147_1108_1115.dat
11 12 itype_index_1104_0147_1109_1111.dat
11 13 itype_index_1104_0147_1110_1115.dat
12 1 itype_index_1104_0146_1098_1101.dat
12 2 itype_index_1104_0146_1099_1099.dat
12 3 itype_index_1104_0146_1100_1094.dat
12 4 itype_index_1104_0146_1101_1104.dat
12 5 itype_index_1104_0146_1102_1102.dat
12 6 itype_index_1104_0146_1103_1105.dat
12 7 itype_index_1104_0146_1104_1105.dat
12 8 itype_index_1104_0146_1105_1115.dat
12 9 itype_index_1104_0146_1106_1120.dat
12 10 itype_index_1104_0146_1107_1105.dat
12 11 itype_index_1104_0146_1108_1120.dat
12 12 itype_index_1104_0146_1109_1115.dat
